cellId,moduleId,topology,seriesCount,parallelCount,cycle,time,current,voltage,temperature,internalResistanceMOhm,capacityAh,referenceSoc,soh,nominalCapacityAh,sourceDataset,dataProvenance,measurementScope
C026,M3,96S1P,96,1,14,1800,100.3816,3.2996,31.3,0.44151,100.3816,50.0,0.984134,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C026,M3,96S1P,96,1,14,3600,100.3816,3.1896,32.2,0.44151,100.3816,0.0,0.984134,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C027,M3,96S1P,96,1,14,0,100.3322,3.409,30.5,0.43962,100.3322,100.0,0.983649,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C027,M3,96S1P,96,1,14,1800,100.3322,3.299,31.4,0.43962,100.3322,50.0,0.983649,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C027,M3,96S1P,96,1,14,3600,100.3322,3.189,32.3,0.43962,100.3322,0.0,0.983649,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C028,M3,96S1P,96,1,14,0,100.2828,3.4084,30.5,0.43774,100.2828,100.0,0.983165,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C028,M3,96S1P,96,1,14,1800,100.2828,3.2984,31.4,0.43774,100.2828,50.0,0.983165,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C028,M3,96S1P,96,1,14,3600,100.2828,3.1884,32.3,0.43774,100.2828,0.0,0.983165,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C029,M3,96S1P,96,1,14,0,100.2334,3.4077,30.2,0.43585,100.2334,100.0,0.98268,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C029,M3,96S1P,96,1,14,1800,100.2334,3.2977,31.1,0.43585,100.2334,50.0,0.98268,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C029,M3,96S1P,96,1,14,3600,100.2334,3.1877,32.0,0.43585,100.2334,0.0,0.98268,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C030,M3,96S1P,96,1,14,0,100.1741,3.4073,29.9,0.43399,100.1741,100.0,0.982099,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C030,M3,96S1P,96,1,14,1800,100.1741,3.2973,30.8,0.43399,100.1741,50.0,0.982099,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C030,M3,96S1P,96,1,14,3600,100.1741,3.1873,31.7,0.43399,100.1741,0.0,0.982099,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C031,M3,96S1P,96,1,14,0,100.1148,3.4069,29.5,0.43213,100.1148,100.0,0.981518,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C031,M3,96S1P,96,1,14,1800,100.1148,3.2969,30.4,0.43213,100.1148,50.0,0.981518,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C031,M3,96S1P,96,1,14,3600,100.1148,3.1869,31.3,0.43213,100.1148,0.0,0.981518,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C032,M3,96S1P,96,1,14,0,100.0555,3.4068,29.1,0.43027,100.0555,100.0,0.980936,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C032,M3,96S1P,96,1,14,1800,100.0555,3.2968,30.0,0.43027,100.0555,50.0,0.980936,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C032,M3,96S1P,96,1,14,3600,100.0555,3.1868,30.9,0.43027,100.0555,0.0,0.980936,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C033,M3,96S1P,96,1,14,0,99.9962,3.4066,29.0,0.4284,99.9962,100.0,0.980355,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C033,M3,96S1P,96,1,14,1800,99.9962,3.2966,29.9,0.4284,99.9962,50.0,0.980355,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C033,M3,96S1P,96,1,14,3600,99.9962,3.1866,30.8,0.4284,99.9962,0.0,0.980355,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C034,M3,96S1P,96,1,14,0,99.9369,3.4067,29.0,0.42653,99.9369,100.0,0.979773,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C034,M3,96S1P,96,1,14,1800,99.9369,3.2967,29.9,0.42653,99.9369,50.0,0.979773,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C034,M3,96S1P,96,1,14,3600,99.9369,3.1867,30.8,0.42653,99.9369,0.0,0.979773,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C035,M3,96S1P,96,1,14,0,99.8677,3.4067,29.2,0.42571,99.8677,100.0,0.979095,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C035,M3,96S1P,96,1,14,1800,99.8677,3.2967,30.1,0.42571,99.8677,50.0,0.979095,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C035,M3,96S1P,96,1,14,3600,99.8677,3.1867,31.0,0.42571,99.8677,0.0,0.979095,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C036,M3,96S1P,96,1,14,0,99.8084,3.407,29.5,0.42384,99.8084,100.0,0.978514,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C036,M3,96S1P,96,1,14,1800,99.8084,3.297,30.4,0.42384,99.8084,50.0,0.978514,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C036,M3,96S1P,96,1,14,3600,99.8084,3.187,31.3,0.42384,99.8084,0.0,0.978514,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C037,M4,96S1P,96,1,14,0,99.7096,3.4086,30.3,0.42714,99.7096,100.0,0.977545,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C037,M4,96S1P,96,1,14,1800,99.7096,3.2986,31.2,0.42714,99.7096,50.0,0.977545,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C037,M4,96S1P,96,1,14,3600,99.7096,3.1886,32.1,0.42714,99.7096,0.0,0.977545,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C038,M4,96S1P,96,1,14,0,99.6404,3.409,30.6,0.42632,99.6404,100.0,0.976867,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C038,M4,96S1P,96,1,14,1800,99.6404,3.299,31.5,0.42632,99.6404,50.0,0.976867,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C038,M4,96S1P,96,1,14,3600,99.6404,3.189,32.4,0.42632,99.6404,0.0,0.976867,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C039,M4,96S1P,96,1,14,0,99.5811,3.4096,30.7,0.42546,99.5811,100.0,0.976285,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C039,M4,96S1P,96,1,14,1800,99.5811,3.2996,31.6,0.42546,99.5811,50.0,0.976285,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C039,M4,96S1P,96,1,14,3600,99.5811,3.1896,32.5,0.42546,99.5811,0.0,0.976285,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C040,M4,96S1P,96,1,14,0,99.5317,3.4103,30.6,0.42559,99.5317,100.0,0.975801,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C040,M4,96S1P,96,1,14,1800,99.5317,3.3003,31.5,0.42559,99.5317,50.0,0.975801,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C040,M4,96S1P,96,1,14,3600,99.5317,3.1903,32.4,0.42559,99.5317,0.0,0.975801,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C041,M4,96S1P,96,1,14,0,99.4724,3.4109,30.4,0.42473,99.4724,100.0,0.97522,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C041,M4,96S1P,96,1,14,1800,99.4724,3.3009,31.3,0.42473,99.4724,50.0,0.97522,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C041,M4,96S1P,96,1,14,3600,99.4724,3.1909,32.2,0.42473,99.4724,0.0,0.97522,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C042,M4,96S1P,96,1,14,0,99.423,3.4117,30.0,0.42486,99.423,100.0,0.974735,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C042,M4,96S1P,96,1,14,1800,99.423,3.3017,30.9,0.42486,99.423,50.0,0.974735,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C042,M4,96S1P,96,1,14,3600,99.423,3.1917,31.8,0.42486,99.423,0.0,0.974735,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C043,M4,96S1P,96,1,14,0,99.3736,3.3745,29.6,0.53684,99.3736,100.0,0.974251,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C043,M4,96S1P,96,1,14,1800,99.3736,3.2645,30.5,0.53684,99.3736,50.0,0.974251,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C043,M4,96S1P,96,1,14,3600,99.3736,3.1545,31.4,0.53684,99.3736,0.0,0.974251,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C044,M4,96S1P,96,1,14,0,99.334,3.4133,29.3,0.4251,99.334,100.0,0.973863,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C044,M4,96S1P,96,1,14,1800,99.334,3.3033,30.2,0.4251,99.334,50.0,0.973863,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C044,M4,96S1P,96,1,14,3600,99.334,3.1933,31.1,0.4251,99.334,0.0,0.973863,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C045,M4,96S1P,96,1,14,0,99.2945,3.4142,29.1,0.42622,99.2945,100.0,0.973475,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C045,M4,96S1P,96,1,14,1800,99.2945,3.3042,30.0,0.42622,99.2945,50.0,0.973475,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C045,M4,96S1P,96,1,14,3600,99.2945,3.1942,30.9,0.42622,99.2945,0.0,0.973475,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C046,M4,96S1P,96,1,14,0,99.2649,3.415,29.2,0.4263,99.2649,100.0,0.973185,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C046,M4,96S1P,96,1,14,1800,99.2649,3.305,30.1,0.4263,99.2649,50.0,0.973185,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C046,M4,96S1P,96,1,14,3600,99.2649,3.195,31.0,0.4263,99.2649,0.0,0.973185,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C047,M4,96S1P,96,1,14,0,99.2352,3.4157,29.4,0.4274,99.2352,100.0,0.972894,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C047,M4,96S1P,96,1,14,1800,99.2352,3.3057,30.3,0.4274,99.2352,50.0,0.972894,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C047,M4,96S1P,96,1,14,3600,99.2352,3.1957,31.2,0.4274,99.2352,0.0,0.972894,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C048,M4,96S1P,96,1,14,0,99.2056,3.4165,29.7,0.4285,99.2056,100.0,0.972603,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C048,M4,96S1P,96,1,14,1800,99.2056,3.3065,30.6,0.4285,99.2056,50.0,0.972603,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C048,M4,96S1P,96,1,14,3600,99.2056,3.1965,31.5,0.4285,99.2056,0.0,0.972603,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C049,M5,96S1P,96,1,14,0,99.1463,3.4183,30.5,0.43477,99.1463,100.0,0.972022,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C049,M5,96S1P,96,1,14,1800,99.1463,3.3083,31.4,0.43477,99.1463,50.0,0.972022,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C049,M5,96S1P,96,1,14,3600,99.1463,3.1983,32.3,0.43477,99.1463,0.0,0.972022,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C050,M5,96S1P,96,1,14,0,99.1364,3.4189,30.8,0.43581,99.1364,100.0,0.971925,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C050,M5,96S1P,96,1,14,1800,99.1364,3.3089,31.7,0.43581,99.1364,50.0,0.971925,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C050,M5,96S1P,96,1,14,3600,99.1364,3.1989,32.6,0.43581,99.1364,0.0,0.971925,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C051,M5,96S1P,96,1,14,0,99.1265,3.4194,30.9,0.43787,99.1265,100.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C051,M5,96S1P,96,1,14,1800,99.1265,3.3094,31.8,0.43787,99.1265,50.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C051,M5,96S1P,96,1,14,3600,99.1265,3.1994,32.7,0.43787,99.1265,0.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C052,M5,96S1P,96,1,14,0,99.1265,3.4198,30.8,0.43889,99.1265,100.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C052,M5,96S1P,96,1,14,1800,99.1265,3.3098,31.7,0.43889,99.1265,50.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C052,M5,96S1P,96,1,14,3600,99.1265,3.1998,32.6,0.43889,99.1265,0.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C053,M5,96S1P,96,1,14,0,99.1265,3.4201,30.6,0.44093,99.1265,100.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C053,M5,96S1P,96,1,14,1800,99.1265,3.3101,31.5,0.44093,99.1265,50.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C053,M5,96S1P,96,1,14,3600,99.1265,3.2001,32.4,0.44093,99.1265,0.0,0.971828,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,14,0,99.1364,3.4203,30.2,0.44294,99.1364,100.0,0.971925,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,14,1800,99.1364,3.3103,31.1,0.44294,99.1364,50.0,0.971925,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,14,3600,99.1364,3.2003,32.0,0.44294,99.1364,0.0,0.971925,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,14,0,99.1561,3.4204,29.8,0.44492,99.1561,100.0,0.972119,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,14,1800,99.1561,3.3104,30.7,0.44492,99.1561,50.0,0.972119,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,14,3600,99.1561,3.2004,31.6,0.44492,99.1561,0.0,0.972119,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,14,0,99.1759,3.4203,29.5,0.4469,99.1759,100.0,0.972313,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,14,1800,99.1759,3.3103,30.4,0.4469,99.1759,50.0,0.972313,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,14,3600,99.1759,3.2003,31.3,0.4469,99.1759,0.0,0.972313,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,14,0,99.2056,3.4202,29.3,0.44885,99.2056,100.0,0.972603,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,14,1800,99.2056,3.3102,30.2,0.44885,99.2056,50.0,0.972603,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,14,3600,99.2056,3.2002,31.1,0.44885,99.2056,0.0,0.972603,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,14,0,99.2352,3.4198,35.8,0.45081,99.2352,100.0,0.972894,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,14,1800,99.2352,3.3098,36.7,0.45081,99.2352,50.0,0.972894,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,14,3600,99.2352,3.1998,37.6,0.45081,99.2352,0.0,0.972894,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,14,0,99.2649,3.4195,36.0,0.45276,99.2649,100.0,0.973185,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,14,1800,99.2649,3.3095,36.9,0.45276,99.2649,50.0,0.973185,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,14,3600,99.2649,3.1995,37.8,0.45276,99.2649,0.0,0.973185,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,14,0,99.3044,3.419,29.9,0.45468,99.3044,100.0,0.973572,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,14,1800,99.3044,3.309,30.8,0.45468,99.3044,50.0,0.973572,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,14,3600,99.3044,3.199,31.7,0.45468,99.3044,0.0,0.973572,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,14,0,99.3143,3.4196,30.7,0.46075,99.3143,100.0,0.973669,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,14,1800,99.3143,3.3096,31.6,0.46075,99.3143,50.0,0.973669,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,14,3600,99.3143,3.1996,32.5,0.46075,99.3143,0.0,0.973669,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,14,0,99.3637,3.4189,31.0,0.46163,99.3637,100.0,0.974154,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,14,1800,99.3637,3.3089,31.9,0.46163,99.3637,50.0,0.974154,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,14,3600,99.3637,3.1989,32.8,0.46163,99.3637,0.0,0.974154,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C063,M6,96S1P,96,1,14,0,99.4131,3.4183,31.1,0.46352,99.4131,100.0,0.974638,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
